ID,Pred
2016_1268_1462,0.40411502
2016_1268_1463,0.88519686
2016_1274_1276,0.6468037
2016_1274_1277,0.35185114
2016_1274_1292,0.9398433
2016_1274_1314,0.3036483
2016_1274_1320,0.9003634
2016_1274_1323,0.6777853
2016_1274_1328,0.4193342
2016_1274_1332,0.4103955
2016_1274_1333,0.71875167
2016_1274_1338,0.6959095
2016_1274_1344,0.58957714
2016_1274_1345,0.46307474
2016_1274_1355,0.88345206
2016_1274_1371,0.4798071
2016_1274_1372,0.9036964
2016_1274_1380,0.98653907
2016_1274_1386,0.39894652
2016_1274_1392,0.90456253
2016_1274_1393,0.7609488
2016_1274_1396,0.76762664
2016_1274_1400,0.70927644
2016_1274_1401,0.5000945
2016_1274_1403,0.728424
2016_1274_1409,0.76831377
2016_1274_1421,0.9698159
2016_1274_1423,0.8376133
2016_1274_1425,0.63664293
2016_1274_1428,0.408677
2016_1274_1433,0.66712123
2016_1274_1435,0.7503333
2016_1274_1437,0.33156335
2016_1274_1438,0.4218802
2016_1274_1451,0.96857095
2016_1274_1452,0.384132
2016_1274_1453,0.96169084
2016_1274_1455,0.7733845
2016_1274_1458,0.714771
2016_1274_1462,0.4067215
2016_1274_1463,0.86439663
2016_1276_1277,0.21569815
2016_1276_1292,0.7581327
2016_1276_1314,0.18350855
2016_1276_1320,0.7927184
2016_1276_1323,0.4920933
2016_1276_1328,0.27323973
2016_1276_1332,0.23001368
2016_1276_1333,0.5657538
2016_1276_1338,0.48144355
2016_1276_1344,0.48295724
2016_1276_1345,0.3344132
2016_1276_1355,0.692349
2016_1276_1371,0.36033675
2016_1276_1372,0.81929195
2016_1276_1380,0.9621338
2016_1276_1386,0.34901503
2016_1276_1392,0.68925834
2016_1276_1393,0.56236845
2016_1276_1396,0.64184517
2016_1276_1400,0.44250616
2016_1276_1401,0.36348417
2016_1276_1403,0.4712132
2016_1276_1409,0.580968
2016_1276_1421,0.91723394
2016_1276_1423,0.6478308
2016_1276_1425,0.48584166
2016_1276_1428,0.2534004
2016_1276_1433,0.44273314
2016_1276_1435,0.54807234
2016_1276_1437,0.16225243
2016_1276_1438,0.27714118
2016_1276_1451,0.8864866
2016_1276_1452,0.22507374
2016_1276_1453,0.8681388
2016_1276_1455,0.5598094
2016_1276_1458,0.5258468
2016_1276_1462,0.28399393
2016_1276_1463,0.80615896
2016_1277_1292,0.9369346
2016_1277_1314,0.46320847
2016_1277_1320,0.9176117
2016_1277_1323,0.7008887
2016_1277_1328,0.53641355
2016_1277_1332,0.5888716
2016_1277_1333,0.71863985
2016_1277_1338,0.7485462
2016_1277_1344,0.7139349
2016_1277_1345,0.66333634
2016_1277_1355,0.87694657
2016_1277_1371,0.6459255
2016_1277_1372,0.95204043
2016_1277_1380,0.9858736
2016_1277_1386,0.5836579
2016_1277_1392,0.8986616
2016_1277_1393,0.81052005
2016_1277_1396,0.76120746
2016_1277_1400,0.6110627
2016_1277_1401,0.62539524
2016_1277_1403,0.7070394
2016_1277_1409,0.7707662
2016_1277_1421,0.97330207
2016_1277_1423,0.8840989
2016_1277_1425,0.71435183
2016_1277_1428,0.5252081
2016_1277_1433,0.65996486
2016_1277_1435,0.757051
2016_1277_1437,0.3981948
2016_1277_1438,0.5078528
2016_1277_1451,0.9786754
2016_1277_1452,0.5667218
2016_1277_1453,0.96962386
2016_1277_1455,0.7021722
2016_1277_1458,0.6579644
2016_1277_1462,0.53084403
2016_1277_1463,0.8812447
2016_1292_1314,0.032557745
2016_1292_1320,0.50832915
2016_1292_1323,0.14162418
2016_1292_1328,0.045770474
2016_1292_1332,0.059286304
2016_1292_1333,0.23842897
2016_1292_1338,0.1613039
2016_1292_1344,0.24678648
2016_1292_1345,0.0792337
2016_1292_1355,0.42180803
2016_1292_1371,0.16436872
2016_1292_1372,0.43593624
2016_1292_1380,0.9031265
2016_1292_1386,0.13593607
2016_1292_1392,0.38395685
2016_1292_1393,0.23871893
2016_1292_1396,0.3411741
2016_1292_1400,0.11778285
2016_1292_1401,0.089810364
2016_1292_1403,0.14539348
2016_1292_1409,0.3112471
2016_1292_1421,0.67327446
2016_1292_1423,0.40669212
2016_1292_1425,0.07962639
2016_1292_1428,0.041681577
2016_1292_1433,0.16222389
2016_1292_1435,0.17269266
2016_1292_1437,0.03280457
2016_1292_1438,0.061907627
2016_1292_1451,0.647214
2016_1292_1452,0.045261893
2016_1292_1453,0.5606714
2016_1292_1455,0.3022467
2016_1292_1458,0.26442862
2016_1292_1462,0.087701835
2016_1292_1463,0.41053832
2016_1314_1320,0.9423882
2016_1314_1323,0.7582662
2016_1314_1328,0.58798164
2016_1314_1332,0.5569817
2016_1314_1333,0.8183529
2016_1314_1338,0.81417227
2016_1314_1344,0.8262381
2016_1314_1345,0.6729602
2016_1314_1355,0.9410321
2016_1314_1371,0.70392793
2016_1314_1372,0.9488174
2016_1314_1380,0.9869603
2016_1314_1386,0.7393223
2016_1314_1392,0.93787193
2016_1314_1393,0.83712274
2016_1314_1396,0.90209174
2016_1314_1400,0.64156723
2016_1314_1401,0.68647027
2016_1314_1403,0.79008704
2016_1314_1409,0.8486474
2016_1314_1421,0.9853991
2016_1314_1423,0.9407645
2016_1314_1425,0.7553335
2016_1314_1428,0.6272635
2016_1314_1433,0.7784858
2016_1314_1435,0.8181782
2016_1314_1437,0.47893566
2016_1314_1438,0.6347143
2016_1314_1451,0.9756419
2016_1314_1452,0.58424
2016_1314_1453,0.98099786
2016_1314_1455,0.86720055
2016_1314_1458,0.790978
2016_1314_1462,0.58898073
2016_1314_1463,0.9405644
2016_1320_1323,0.18091488
2016_1320_1328,0.05023827
2016_1320_1332,0.037991796
2016_1320_1333,0.17524278
2016_1320_1338,0.16726121
2016_1320_1344,0.1799666
2016_1320_1345,0.060170673
2016_1320_1355,0.35497472
2016_1320_1371,0.12076284
2016_1320_1372,0.43369704
2016_1320_1380,0.91399074
2016_1320_1386,0.10743819
2016_1320_1392,0.43187496
2016_1320_1393,0.25371978
2016_1320_1396,0.3558301
2016_1320_1400,0.1326719
2016_1320_1401,0.102140844
2016_1320_1403,0.16346005
2016_1320_1409,0.41028225
2016_1320_1421,0.57175636
2016_1320_1423,0.321991
2016_1320_1425,0.1680267
2016_1320_1428,0.029249892
2016_1320_1433,0.23648904
2016_1320_1435,0.20572592
2016_1320_1437,0.029908856
2016_1320_1438,0.038604323
2016_1320_1451,0.69398445
2016_1320_1452,0.05832597
2016_1320_1453,0.59385645
2016_1320_1455,0.31441888
2016_1320_1458,0.30247268
2016_1320_1462,0.06754571
2016_1320_1463,0.39677724
2016_1323_1328,0.27047685
2016_1323_1332,0.29247618
2016_1323_1333,0.5355813
2016_1323_1338,0.54074174
2016_1323_1344,0.44315347
2016_1323_1345,0.32359722
2016_1323_1355,0.80566937
2016_1323_1371,0.3564373
2016_1323_1372,0.8842674
2016_1323_1380,0.97381645
2016_1323_1386,0.32386413
2016_1323_1392,0.820057
2016_1323_1393,0.62156445
2016_1323_1396,0.6551635
2016_1323_1400,0.5493305
2016_1323_1401,0.3692052
2016_1323_1403,0.576692
2016_1323_1409,0.6513545
2016_1323_1421,0.96232563
2016_1323_1423,0.7169084
2016_1323_1425,0.51023304
2016_1323_1428,0.2703169
2016_1323_1433,0.44918087
2016_1323_1435,0.62771523
2016_1323_1437,0.19230896
2016_1323_1438,0.2838796
2016_1323_1451,0.95894927
2016_1323_1452,0.2927749
2016_1323_1453,0.9226741
2016_1323_1455,0.6179334
2016_1323_1458,0.6120571
2016_1323_1462,0.27866602
2016_1323_1463,0.8433613
2016_1328_1332,0.45807207
2016_1328_1333,0.744518
2016_1328_1338,0.7648713
2016_1328_1344,0.7468208
2016_1328_1345,0.56701255
2016_1328_1355,0.91509366
2016_1328_1371,0.597756
2016_1328_1372,0.92561364
2016_1328_1380,0.9802579
2016_1328_1386,0.5555909
2016_1328_1392,0.90964884
2016_1328_1393,0.8112646
2016_1328_1396,0.8405354
2016_1328_1400,0.7053805
2016_1328_1401,0.59373105
2016_1328_1403,0.74772936
2016_1328_1409,0.81932384
2016_1328_1421,0.97641456
2016_1328_1423,0.91197175
2016_1328_1425,0.705374
2016_1328_1428,0.49226806
2016_1328_1433,0.6715222
2016_1328_1435,0.78933287
2016_1328_1437,0.34079546
2016_1328_1438,0.50368345
2016_1328_1451,0.96807086
2016_1328_1452,0.4292725
2016_1328_1453,0.96245813
2016_1328_1455,0.81291467
2016_1328_1458,0.7761587
2016_1328_1462,0.46380365
2016_1328_1463,0.9215491
2016_1332_1333,0.752272
2016_1332_1338,0.7153215
2016_1332_1344,0.7130363
2016_1332_1345,0.54568744
2016_1332_1355,0.95458007
2016_1332_1371,0.5937396
2016_1332_1372,0.9400487
2016_1332_1380,0.9905771
2016_1332_1386,0.52620345
2016_1332_1392,0.9091417
2016_1332_1393,0.7968336
2016_1332_1396,0.8580411
2016_1332_1400,0.69516516
2016_1332_1401,0.5827878
2016_1332_1403,0.75628483
2016_1332_1409,0.77690035
2016_1332_1421,0.9743605
2016_1332_1423,0.9272266
2016_1332_1425,0.74645555
2016_1332_1428,0.50430113
2016_1332_1433,0.6799004
2016_1332_1435,0.7859824
2016_1332_1437,0.48681125
2016_1332_1438,0.49848107
2016_1332_1451,0.9817135
2016_1332_1452,0.48894772
2016_1332_1453,0.96601236
2016_1332_1455,0.85371214
2016_1332_1458,0.7588553
2016_1332_1462,0.533151
2016_1332_1463,0.8903461
2016_1333_1338,0.4739768
2016_1333_1344,0.40193585
2016_1333_1345,0.35650855
2016_1333_1355,0.76115793
2016_1333_1371,0.32552475
2016_1333_1372,0.7665503
2016_1333_1380,0.9477352
2016_1333_1386,0.38938874
2016_1333_1392,0.6926578
2016_1333_1393,0.5188163
2016_1333_1396,0.6003784
2016_1333_1400,0.45773214
2016_1333_1401,0.3603572
2016_1333_1403,0.53984034
2016_1333_1409,0.5704034
2016_1333_1421,0.92978483
2016_1333_1423,0.6795691
2016_1333_1425,0.46598107
2016_1333_1428,0.26270995
2016_1333_1433,0.44673488
2016_1333_1435,0.58668077
2016_1333_1437,0.1454442
2016_1333_1438,0.29033944
2016_1333_1451,0.86889285
2016_1333_1452,0.24478479
2016_1333_1453,0.91478264
2016_1333_1455,0.60852545
2016_1333_1458,0.48321095
2016_1333_1462,0.24484476
2016_1333_1463,0.7849217
2016_1338_1344,0.4227045
2016_1338_1345,0.29400244
2016_1338_1355,0.7879091
2016_1338_1371,0.31195995
2016_1338_1372,0.8836825
2016_1338_1380,0.96685445
2016_1338_1386,0.27883297
2016_1338_1392,0.82614565
2016_1338_1393,0.57718927
2016_1338_1396,0.60696936
2016_1338_1400,0.4760809
2016_1338_1401,0.33051395
2016_1338_1403,0.52362335
2016_1338_1409,0.6641317
2016_1338_1421,0.9454521
2016_1338_1423,0.72831565
2016_1338_1425,0.47796643
2016_1338_1428,0.24724633
2016_1338_1433,0.48669225
2016_1338_1435,0.5839984
2016_1338_1437,0.14491868
2016_1338_1438,0.24347049
2016_1338_1451,0.9455686
2016_1338_1452,0.2868627
2016_1338_1453,0.9268334
2016_1338_1455,0.57126683
2016_1338_1458,0.5706689
2016_1338_1462,0.25707594
2016_1338_1463,0.7783875
2016_1344_1345,0.4020578
2016_1344_1355,0.67621076
2016_1344_1371,0.36045134
2016_1344_1372,0.8334534
2016_1344_1380,0.9646134
2016_1344_1386,0.31084558
2016_1344_1392,0.7704792
2016_1344_1393,0.6266077
2016_1344_1396,0.6351315
2016_1344_1400,0.46331552
2016_1344_1401,0.41386402
2016_1344_1403,0.5038306
2016_1344_1409,0.6574606
2016_1344_1421,0.9169075
2016_1344_1423,0.6334225
2016_1344_1425,0.51722306
2016_1344_1428,0.21454802
2016_1344_1433,0.51482755
2016_1344_1435,0.6408145
2016_1344_1437,0.17200561
2016_1344_1438,0.30109867
2016_1344_1451,0.92580634
2016_1344_1452,0.27750608
2016_1344_1453,0.8828914
2016_1344_1455,0.577561
2016_1344_1458,0.61894214
2016_1344_1462,0.3004713
2016_1344_1463,0.7191437
2016_1345_1355,0.88038516
2016_1345_1371,0.48796168
2016_1345_1372,0.9573187
2016_1345_1380,0.9857129
2016_1345_1386,0.42599854
2016_1345_1392,0.9196888
2016_1345_1393,0.76012206
2016_1345_1396,0.7614395
2016_1345_1400,0.58901596
2016_1345_1401,0.5635647
2016_1345_1403,0.6682947
2016_1345_1409,0.7713104
2016_1345_1421,0.9850898
2016_1345_1423,0.8653098
2016_1345_1425,0.6807032
2016_1345_1428,0.40825057
2016_1345_1433,0.64136845
2016_1345_1435,0.7165362
2016_1345_1437,0.36087033
2016_1345_1438,0.4055692
2016_1345_1451,0.98457897
2016_1345_1452,0.43003595
2016_1345_1453,0.96684116
2016_1345_1455,0.7574658
2016_1345_1458,0.7053713
2016_1345_1462,0.42088416
2016_1345_1463,0.9028958
2016_1355_1371,0.15122321
2016_1355_1372,0.49490732
2016_1355_1380,0.9266593
2016_1355_1386,0.15731582
2016_1355_1392,0.41718632
2016_1355_1393,0.368955
2016_1355_1396,0.5397195
2016_1355_1400,0.11921874
2016_1355_1401,0.11393685
2016_1355_1403,0.16738151
2016_1355_1409,0.50041056
2016_1355_1421,0.7442809
2016_1355_1423,0.5041069
2016_1355_1425,0.14453515
2016_1355_1428,0.054179486
2016_1355_1433,0.2908885
2016_1355_1435,0.31727573
2016_1355_1437,0.037948575
2016_1355_1438,0.0668061
2016_1355_1451,0.7369081
2016_1355_1452,0.07307869
2016_1355_1453,0.6249571
2016_1355_1455,0.43871307
2016_1355_1458,0.28463542
2016_1355_1462,0.08287978
2016_1355_1463,0.5010028
2016_1371_1372,0.8811215
2016_1371_1380,0.9787223
2016_1371_1386,0.39379567
2016_1371_1392,0.80242294
2016_1371_1393,0.7071383
2016_1371_1396,0.7140615
2016_1371_1400,0.5489548
2016_1371_1401,0.5447341
2016_1371_1403,0.6512696
2016_1371_1409,0.7091168
2016_1371_1421,0.94886017
2016_1371_1423,0.79494894
2016_1371_1425,0.65273756
2016_1371_1428,0.32999998
2016_1371_1433,0.5971373
2016_1371_1435,0.7102933
2016_1371_1437,0.2461507
2016_1371_1438,0.35450023
2016_1371_1451,0.94102854
2016_1371_1452,0.34390518
2016_1371_1453,0.94040245
2016_1371_1455,0.6531082
2016_1371_1458,0.6608281
2016_1371_1462,0.39423686
2016_1371_1463,0.8136151
2016_1372_1380,0.8827783
2016_1372_1386,0.14698376
2016_1372_1392,0.44555816
2016_1372_1393,0.3304412
2016_1372_1396,0.31907994
2016_1372_1400,0.18376243
2016_1372_1401,0.12112086
2016_1372_1403,0.20617683
2016_1372_1409,0.35328206
2016_1372_1421,0.6539512
2016_1372_1423,0.48448417
2016_1372_1425,0.16497485
2016_1372_1428,0.053707395
2016_1372_1433,0.20866872
2016_1372_1435,0.2518646
2016_1372_1437,0.0396121
2016_1372_1438,0.060878985
2016_1372_1451,0.6978221
2016_1372_1452,0.063289605
2016_1372_1453,0.60074615
2016_1372_1455,0.30063108
2016_1372_1458,0.32043737
2016_1372_1462,0.074714236
2016_1372_1463,0.49666733
2016_1380_1386,0.014576304
2016_1380_1392,0.0931371
2016_1380_1393,0.043271802
2016_1380_1396,0.071100004
2016_1380_1400,0.032540537
2016_1380_1401,0.009105442
2016_1380_1403,0.027769374
2016_1380_1409,0.048743475
2016_1380_1421,0.23399854
2016_1380_1423,0.07584033
2016_1380_1425,0.013765528
2016_1380_1428,0.011397221
2016_1380_1433,0.017789511
2016_1380_1435,0.024455952
2016_1380_1437,0.009858919
2016_1380_1438,0.012659525
2016_1380_1451,0.26729015
2016_1380_1452,0.014480084
2016_1380_1453,0.12591437
2016_1380_1455,0.05822529
2016_1380_1458,0.043413814
2016_1380_1462,0.010521621
2016_1380_1463,0.101823345
2016_1386_1392,0.77869034
2016_1386_1393,0.6845227
2016_1386_1396,0.7531429
2016_1386_1400,0.51388985
2016_1386_1401,0.55086666
2016_1386_1403,0.61194366
2016_1386_1409,0.7690961
2016_1386_1421,0.950729
2016_1386_1423,0.8229524
2016_1386_1425,0.6493181
2016_1386_1428,0.37331092
2016_1386_1433,0.6737247
2016_1386_1435,0.6720214
2016_1386_1437,0.29695228
2016_1386_1438,0.36081085
2016_1386_1451,0.9540493
2016_1386_1452,0.37894553
2016_1386_1453,0.9306864
2016_1386_1455,0.66961956
2016_1386_1458,0.63841164
2016_1386_1462,0.4335068
2016_1386_1463,0.7953632
2016_1392_1393,0.30165434
2016_1392_1396,0.42262247
2016_1392_1400,0.21360512
2016_1392_1401,0.1695325
2016_1392_1403,0.23280028
2016_1392_1409,0.39240244
2016_1392_1421,0.7210236
2016_1392_1423,0.52475196
2016_1392_1425,0.20048286
2016_1392_1428,0.09348566
2016_1392_1433,0.22618426
2016_1392_1435,0.25964996
2016_1392_1437,0.053832836
2016_1392_1438,0.1072507
2016_1392_1451,0.7822418
2016_1392_1452,0.14006364
2016_1392_1453,0.6337019
2016_1392_1455,0.34357634
2016_1392_1458,0.37704992
2016_1392_1462,0.110154144
2016_1392_1463,0.5273555
2016_1393_1396,0.508444
2016_1393_1400,0.37565696
2016_1393_1401,0.29335108
2016_1393_1403,0.4505644
2016_1393_1409,0.58055866
2016_1393_1421,0.9125168
2016_1393_1423,0.6331951
2016_1393_1425,0.40203342
2016_1393_1428,0.19557883
2016_1393_1433,0.37582928
2016_1393_1435,0.5231224
2016_1393_1437,0.110099815
2016_1393_1438,0.22030115
2016_1393_1451,0.92432135
2016_1393_1452,0.20368388
2016_1393_1453,0.88802946
2016_1393_1455,0.4862917
2016_1393_1458,0.49990478
2016_1393_1462,0.217897
2016_1393_1463,0.66494536
2016_1396_1400,0.2905317
2016_1396_1401,0.29349056
2016_1396_1403,0.37670985
2016_1396_1409,0.5487363
2016_1396_1421,0.8255538
2016_1396_1423,0.4966124
2016_1396_1425,0.26376042
2016_1396_1428,0.12441497
2016_1396_1433,0.43210638
2016_1396_1435,0.46927452
2016_1396_1437,0.11770694
2016_1396_1438,0.19511542
2016_1396_1451,0.85993046
2016_1396_1452,0.17767349
2016_1396_1453,0.8085458
2016_1396_1455,0.46110174
2016_1396_1458,0.46515298
2016_1396_1462,0.22406629
2016_1396_1463,0.5625031
2016_1400_1401,0.4133856
2016_1400_1403,0.5745047
2016_1400_1409,0.70987946
2016_1400_1421,0.94520783
2016_1400_1423,0.81634706
2016_1400_1425,0.47807086
2016_1400_1428,0.30364302
2016_1400_1433,0.45298314
2016_1400_1435,0.62727475
2016_1400_1437,0.2404956
2016_1400_1438,0.3176126
2016_1400_1451,0.9353163
2016_1400_1452,0.3323351
2016_1400_1453,0.92042714
2016_1400_1455,0.6568741
2016_1400_1458,0.5956972
2016_1400_1462,0.30587694
2016_1400_1463,0.79943264
2016_1401_1403,0.6632947
2016_1401_1409,0.6687301
2016_1401_1421,0.96982723
2016_1401_1423,0.8458022
2016_1401_1425,0.6453525
2016_1401_1428,0.39058632
2016_1401_1433,0.59279436
2016_1401_1435,0.7142478
2016_1401_1437,0.3573177
2016_1401_1438,0.35456604
2016_1401_1451,0.9754625
2016_1401_1452,0.3613574
2016_1401_1453,0.9464227
2016_1401_1455,0.7060657
2016_1401_1458,0.61643934
2016_1401_1462,0.38797897
2016_1401_1463,0.84727913
2016_1403_1409,0.6713444
2016_1403_1421,0.9544295
2016_1403_1423,0.7512083
2016_1403_1425,0.41524804
2016_1403_1428,0.25170916
2016_1403_1433,0.46961328
2016_1403_1435,0.54992527
2016_1403_1437,0.13888463
2016_1403_1438,0.23150516
2016_1403_1451,0.93890107
2016_1403_1452,0.25676796
2016_1403_1453,0.93183213
2016_1403_1455,0.6354148
2016_1403_1458,0.5584901
2016_1403_1462,0.240864
2016_1403_1463,0.8317
2016_1409_1421,0.8402122
2016_1409_1423,0.54618675
2016_1409_1425,0.31038556
2016_1409_1428,0.15656498
2016_1409_1433,0.3565445
2016_1409_1435,0.4314503
2016_1409_1437,0.1062952
2016_1409_1438,0.14838724
2016_1409_1451,0.8902185
2016_1409_1452,0.17890449
2016_1409_1453,0.7602271
2016_1409_1455,0.4166572
2016_1409_1458,0.45613196
2016_1409_1462,0.17816168
2016_1409_1463,0.5121379
2016_1421_1423,0.2731281
2016_1421_1425,0.039964207
2016_1421_1428,0.020512836
2016_1421_1433,0.112708196
2016_1421_1435,0.0992259
2016_1421_1437,0.018683175
2016_1421_1438,0.026037488
2016_1421_1451,0.46950868
2016_1421_1452,0.025424082
2016_1421_1453,0.41779643
2016_1421_1455,0.16859946
2016_1421_1458,0.15783392
2016_1421_1462,0.025230372
2016_1421_1463,0.28376573
2016_1423_1425,0.19796665
2016_1423_1428,0.055980124
2016_1423_1433,0.30382365
2016_1423_1435,0.36635265
2016_1423_1437,0.05800226
2016_1423_1438,0.07322395
2016_1423_1451,0.7778083
2016_1423_1452,0.07874056
2016_1423_1453,0.6169247
2016_1423_1455,0.46444815
2016_1423_1458,0.29956824
2016_1423_1462,0.0909208
2016_1423_1463,0.54576355
2016_1425_1428,0.27983904
2016_1425_1433,0.49601972
2016_1425_1435,0.652735
2016_1425_1437,0.16377218
2016_1425_1438,0.25684997
2016_1425_1451,0.96320885
2016_1425_1452,0.2611621
2016_1425_1453,0.9495187
2016_1425_1455,0.6666032
2016_1425_1458,0.6491638
2016_1425_1462,0.2764968
2016_1425_1463,0.8426499
2016_1428_1433,0.7518291
2016_1428_1435,0.79176176
2016_1428_1437,0.42974252
2016_1428_1438,0.48965678
2016_1428_1451,0.9704316
2016_1428_1452,0.42787573
2016_1428_1453,0.9798654
2016_1428_1455,0.85967475
2016_1428_1458,0.7796472
2016_1428_1462,0.5596089
2016_1428_1463,0.94530755
2016_1433_1435,0.5934722
2016_1433_1437,0.20707946
2016_1433_1438,0.29497674
2016_1433_1451,0.94532263
2016_1433_1452,0.282377
2016_1433_1453,0.9074739
2016_1433_1455,0.54680455
2016_1433_1458,0.62736744
2016_1433_1462,0.26973987
2016_1433_1463,0.6737018
2016_1435_1437,0.12426245
2016_1435_1438,0.20934634
2016_1435_1451,0.94522315
2016_1435_1452,0.25343254
2016_1435_1453,0.9138024
2016_1435_1455,0.5123623
2016_1435_1458,0.56100506
2016_1435_1462,0.22201815
2016_1435_1463,0.6644358
2016_1437_1438,0.5679889
2016_1437_1451,0.9705894
2016_1437_1452,0.6068311
2016_1437_1453,0.9841942
2016_1437_1455,0.8621789
2016_1437_1458,0.85174215
2016_1437_1462,0.6055014
2016_1437_1463,0.94463456
2016_1438_1451,0.9721114
2016_1438_1452,0.47902864
2016_1438_1453,0.9726335
2016_1438_1455,0.8434466
2016_1438_1458,0.7712214
2016_1438_1462,0.54568136
2016_1438_1463,0.90177697
2016_1451_1452,0.052375577
2016_1451_1453,0.4534775
2016_1451_1455,0.10668771
2016_1451_1458,0.07292193
2016_1451_1462,0.02596382
2016_1451_1463,0.24541503
2016_1452_1453,0.9708282
2016_1452_1455,0.81778467
2016_1452_1458,0.75741315
2016_1452_1462,0.51911527
2016_1452_1463,0.91928613
2016_1453_1455,0.27839437
2016_1453_1458,0.19645178
2016_1453_1462,0.05295802
2016_1453_1463,0.42207623
2016_1455_1458,0.57147443
2016_1455_1462,0.21249403
2016_1455_1463,0.5603367
2016_1458_1462,0.22610871
2016_1458_1463,0.5899705
2016_1462_1463,0.8928912
2017_1112_1116,0.7474452
2017_1112_1124,0.71762717
2017_1112_1137,0.93715453
2017_1112_1139,0.79335874
2017_1112_1153,0.64238787
2017_1112_1166,0.7540648
2017_1112_1173,0.84331894
2017_1112_1181,0.542434
2017_1112_1190,0.93091196
2017_1112_1195,0.96924007
2017_1112_1196,0.6330687
2017_1112_1199,0.6500522
2017_1112_1211,0.5636114
2017_1112_1233,0.9833534
2017_1112_1235,0.74061775
2017_1112_1240,0.9926766
2017_1112_1242,0.5852468
2017_1112_1243,0.8764668
2017_1112_1245,0.98019654
2017_1112_1246,0.54505336
2017_1112_1257,0.61528397
2017_1112_1266,0.81422156
2017_1112_1268,0.76364386
2017_1112_1274,0.7978089
2017_1112_1276,0.6730678
2017_1112_1277,0.8156401
2017_1112_1278,0.7020909
2017_1112_1291,0.9895839
2017_1112_1292,0.9224375
2017_1112_1297,0.98323363
2017_1112_1300,0.9911055
2017_1112_1305,0.8054912
2017_1112_1308,0.95741624
2017_1112_1309,0.993576
2017_1112_1314,0.68715304
2017_1112_1315,0.9896616
2017_1112_1321,0.8150796
2017_1112_1323,0.7057324
2017_1112_1329,0.79314786
2017_1112_1332,0.6529948
2017_1112_1343,0.9768058
2017_1112_1344,0.84210956
2017_1112_1345,0.71661216
2017_1112_1348,0.84341425
2017_1112_1355,0.98461735
2017_1112_1371,0.8215847
2017_1112_1374,0.61575323
2017_1112_1376,0.840179
2017_1112_1388,0.61522496
2017_1112_1407,0.9824143
2017_1112_1411,0.9850012
2017_1112_1413,0.9886452
2017_1112_1417,0.56727475
2017_1112_1423,0.870758
2017_1112_1425,0.82401973
2017_1112_1433,0.79472
2017_1112_1435,0.83390176
2017_1112_1436,0.8755603
2017_1112_1437,0.41419992
2017_1112_1438,0.7422638
2017_1112_1439,0.7839486
2017_1112_1448,0.8312668
2017_1112_1452,0.7649649
2017_1112_1455,0.73077095
2017_1112_1457,0.974311
2017_1112_1458,0.7697578
2017_1112_1462,0.80169487
2017_1116_1124,0.4659151
2017_1116_1137,0.83618915
2017_1116_1139,0.5669736
2017_1116_1153,0.37674063
2017_1116_1166,0.43839818
2017_1116_1173,0.63272774
2017_1116_1181,0.36739495
2017_1116_1190,0.78073764
2017_1116_1195,0.917407
2017_1116_1196,0.36543146
2017_1116_1199,0.4581748
2017_1116_1211,0.31081653
2017_1116_1233,0.9360845
2017_1116_1235,0.49984574
2017_1116_1240,0.9812454
2017_1116_1242,0.31211457
2017_1116_1243,0.69470346
2017_1116_1245,0.9597002
2017_1116_1246,0.26871964
2017_1116_1257,0.32567802
2017_1116_1266,0.68876785
2017_1116_1268,0.50785106
2017_1116_1274,0.61778617
2017_1116_1276,0.4784585
2017_1116_1277,0.6836316
2017_1116_1278,0.54373443
2017_1116_1291,0.9750837
2017_1116_1292,0.7937167
2017_1116_1297,0.95289993
2017_1116_1300,0.984432
2017_1116_1305,0.55153245
2017_1116_1308,0.8652536
2017_1116_1309,0.9890121
2017_1116_1314,0.35063124
2017_1116_1315,0.9819973
2017_1116_1321,0.6036307
2017_1116_1323,0.4050424
2017_1116_1329,0.5893434
2017_1116_1332,0.3367042
2017_1116_1343,0.94041055
2017_1116_1344,0.737822
2017_1116_1345,0.41501358
2017_1116_1348,0.62960297
2017_1116_1355,0.9614493
2017_1116_1371,0.6330783
2017_1116_1374,0.33200318
2017_1116_1376,0.6273857
2017_1116_1388,0.40079907
2017_1116_1407,0.9652345
2017_1116_1411,0.9606038
2017_1116_1413,0.98160744
2017_1116_1417,0.2512706
2017_1116_1423,0.67466795
2017_1116_1425,0.51016337
2017_1116_1433,0.54775983
2017_1116_1435,0.66775614
2017_1116_1436,0.6534981
2017_1116_1437,0.24827875
2017_1116_1438,0.49180156
2017_1116_1439,0.6200076
2017_1116_1448,0.6233581
2017_1116_1452,0.5052993
2017_1116_1455,0.40052575
2017_1116_1457,0.934394
2017_1116_1458,0.5478686
2017_1116_1462,0.6120742
2017_1124_1137,0.84567916
2017_1124_1139,0.6022977
2017_1124_1153,0.35927027
2017_1124_1166,0.49134833
2017_1124_1173,0.7065998
2017_1124_1181,0.41289574
2017_1124_1190,0.84847605
2017_1124_1195,0.91421586
2017_1124_1196,0.40040213
2017_1124_1199,0.50356776
2017_1124_1211,0.37262258
2017_1124_1233,0.9662899
2017_1124_1235,0.5283553
2017_1124_1240,0.98369217
2017_1124_1242,0.32177314
2017_1124_1243,0.6878919
2017_1124_1245,0.96782136
2017_1124_1246,0.3119198
2017_1124_1257,0.45509097
2017_1124_1266,0.72569686
